customer_id,signup_date,signup_month,plan,monthly_charges,region,acquisition_channel,age_group,avg_sessions_per_week,courses_completed,support_tickets,used_mobile_app,autopay_enabled,tenure_months,churned,churn_reason,lifetime_value
CUST04514,2025-01-01,2025-01,Premium,38.73,Europe,Organic Search,35-44,1.9,2,0,0,0,17.9,0,Still Active,693.27
CUST04515,2026-05-24,2026-05,Basic,9.65,North America,Organic Search,25-34,6.7,2,0,0,1,1.2,0,Still Active,11.58
CUST04516,2024-09-08,2024-09,Basic,9.58,North America,Organic Search,25-34,1.4,1,1,1,1,21.7,0,Still Active,207.89
CUST04517,2025-05-03,2025-05,Basic,9.83,Asia Pacific,Organic Search,45-54,3.0,3,3,0,0,13.9,0,Still Active,136.64
CUST04518,2024-10-10,2024-10,Premium,39.0,Latin America,Partnership,18-24,2.4,3,0,0,0,20.66360052562418,0,Still Active,805.88
CUST04519,2025-10-14,2025-10,Basic,9.67,North America,Referral,35-44,3.5,4,0,1,1,8.5,0,Still Active,82.2
CUST04520,2025-05-02,2025-05,Basic,9.88,Asia Pacific,Referral,45-54,3.0,1,0,1,0,13.961892247043364,0,Still Active,137.94
CUST04521,2026-04-06,2026-04,Basic,9.81,North America,Social Media,18-24,2.6,1,1,1,0,2.8,0,Still Active,27.47
CUST04522,2025-03-24,2025-03,Premium,39.5,North America,Paid Ads,55+,1.5,0,2,0,1,15.2,0,Still Active,600.4
CUST04523,2026-04-17,2026-04,Basic,9.81,Europe,Social Media,18-24,2.4,3,0,0,1,2.463863337713535,0,Still Active,24.17
CUST04524,2025-03-18,2025-03,Basic,9.8,North America,Partnership,45-54,2.1,3,1,0,1,15.4,0,Still Active,150.92
CUST04525,2025-05-14,2025-05,Basic,9.7,Europe,Referral,25-34,4.1,0,1,0,0,13.567674113009199,0,Still Active,131.61
CUST04526,2024-07-06,2024-07,Standard,19.27,Asia Pacific,Paid Ads,18-24,1.1,1,0,1,1,23.8,0,Still Active,458.63
CUST04527,2025-04-01,2025-04,Basic,9.61,Latin America,Referral,25-34,2.8,3,0,1,1,14.98028909329829,0,Still Active,143.96
CUST04528,2025-09-20,2025-09,Basic,9.94,North America,Partnership,35-44,0.9,3,1,0,1,9.3,0,Still Active,92.44
CUST04529,2025-11-05,2025-11,Basic,9.59,North America,Organic Search,45-54,2.6,0,1,1,1,7.8,0,Still Active,74.8
CUST04530,2024-08-24,2024-08,Standard,19.66,Latin America,Organic Search,35-44,4.2,1,1,1,0,22.2,0,Still Active,436.45
CUST04531,2024-11-10,2024-11,Standard,19.18,North America,Partnership,55+,5.0,3,0,1,0,19.6,0,Still Active,375.93
CUST04532,2024-09-17,2024-09,Standard,19.93,Europe,Partnership,45-54,1.4,0,1,0,1,7.8,1,Too Expensive,155.45
CUST04533,2024-08-29,2024-08,Premium,38.38,North America,Paid Ads,18-24,1.5,1,0,0,0,22.0,0,Still Active,844.36
CUST04534,2024-12-21,2024-12,Premium,39.7,North America,Paid Ads,35-44,3.3,1,0,1,1,18.298291721419183,0,Still Active,726.44
CUST04535,2025-06-25,2025-06,Basic,9.96,North America,Organic Search,25-34,0.3,1,1,1,1,12.187910643889618,0,Still Active,121.39
CUST04536,2025-02-22,2025-02,Standard,19.2,Asia Pacific,Paid Ads,25-34,1.5,5,0,1,0,1.6,1,Poor Customer Support,30.72
CUST04537,2024-10-16,2024-10,Standard,19.88,Asia Pacific,Partnership,18-24,3.0,0,0,0,1,20.466491458607095,0,Still Active,406.87
CUST04538,2026-05-18,2026-05,Premium,38.21,North America,Organic Search,25-34,6.1,2,1,0,0,1.4,0,Still Active,53.49
CUST04539,2025-05-27,2025-05,Basic,9.84,Asia Pacific,Paid Ads,35-44,1.3,2,1,1,1,5.0,1,Found Alternative,49.2
CUST04540,2025-10-28,2025-10,Standard,19.5,North America,Partnership,25-34,0.9,2,0,1,1,8.081471747700395,0,Still Active,157.59
CUST04541,2024-10-24,2024-10,Basic,9.97,North America,Paid Ads,35-44,3.2,3,0,0,1,20.2,0,Still Active,201.39
CUST04542,2024-11-12,2024-11,Premium,38.95,Asia Pacific,Social Media,55+,3.7,2,1,1,0,19.579500657030223,0,Still Active,762.62
CUST04543,2025-04-08,2025-04,Basic,9.52,Europe,Paid Ads,18-24,3.4,1,0,1,0,14.750328515111695,0,Still Active,140.42
CUST04544,2025-03-04,2025-03,Basic,9.55,North America,Social Media,45-54,1.6,4,0,0,1,5.9,1,Too Expensive,56.35
CUST04545,2024-09-24,2024-09,Basic,9.65,North America,Partnership,35-44,6.5,6,0,1,1,21.1892247043364,0,Still Active,204.48
CUST04546,2024-10-20,2024-10,Basic,9.72,Latin America,Paid Ads,18-24,2.7,3,0,1,0,3.5,1,Too Expensive,34.02
CUST04547,2026-06-14,2026-06,Standard,19.95,Asia Pacific,Social Media,45-54,2.4,1,1,1,0,0.5584756898817346,0,Still Active,11.14
CUST04548,2024-11-03,2024-11,Basic,9.73,Asia Pacific,Partnership,25-34,2.9,4,0,1,1,19.87516425755585,0,Still Active,193.39
CUST04549,2024-09-08,2024-09,Basic,9.96,North America,Partnership,25-34,1.5,2,0,1,1,21.7,0,Still Active,216.13
CUST04550,2025-09-16,2025-09,Premium,39.82,Asia Pacific,Paid Ads,18-24,2.5,2,0,1,1,9.461235216819974,0,Still Active,376.75
CUST04551,2025-05-14,2025-05,Basic,9.57,North America,Paid Ads,35-44,3.5,1,2,1,1,13.567674113009199,0,Still Active,129.84
CUST04552,2024-07-11,2024-07,Standard,19.91,Latin America,Paid Ads,25-34,1.8,2,3,0,1,23.653088042049934,0,Still Active,470.93
CUST04553,2024-10-02,2024-10,Basic,9.62,North America,Paid Ads,25-34,1.0,5,0,1,1,20.9,0,Still Active,201.06
CUST04554,2025-11-09,2025-11,Basic,9.91,North America,Paid Ads,25-34,6.6,3,0,1,1,7.687253613666228,0,Still Active,76.18
CUST04555,2025-05-12,2025-05,Premium,39.94,Europe,Organic Search,45-54,1.6,2,0,0,0,13.6,0,Still Active,543.18
CUST04556,2025-02-18,2025-02,Standard,19.06,Asia Pacific,Referral,45-54,0.6,3,0,0,0,16.36005256241787,0,Still Active,311.82
CUST04557,2024-10-06,2024-10,Basic,9.83,Asia Pacific,Paid Ads,35-44,1.2,4,0,1,1,20.795006570302235,0,Still Active,204.41
CUST04558,2024-09-20,2024-09,Premium,38.84,North America,Social Media,25-34,2.9,2,2,1,1,21.3,0,Still Active,827.29
CUST04559,2026-03-09,2026-03,Premium,38.9,Europe,Social Media,18-24,3.8,2,0,0,0,3.7,0,Still Active,143.93
CUST04560,2024-08-27,2024-08,Premium,39.11,Asia Pacific,Paid Ads,45-54,2.9,2,0,0,1,22.1,0,Still Active,864.33
CUST04561,2024-07-19,2024-07,Basic,9.96,North America,Paid Ads,18-24,6.9,0,1,1,0,23.390275952693823,0,Still Active,232.97
CUST04562,2025-11-10,2025-11,Basic,9.81,Asia Pacific,Social Media,18-24,2.8,2,0,1,1,7.654402102496714,0,Still Active,75.09
CUST04563,2025-01-08,2025-01,Standard,19.98,Latin America,Organic Search,25-34,7.0,1,1,1,0,17.7,0,Still Active,353.65
CUST04564,2026-06-21,2026-06,Standard,19.96,North America,Organic Search,35-44,3.4,1,1,0,1,0.5,0,Still Active,9.98
CUST04565,2025-12-08,2025-12,Basic,9.92,North America,Social Media,25-34,1.0,0,0,0,1,6.7,0,Still Active,66.46
CUST04566,2024-08-22,2024-08,Standard,19.69,North America,Organic Search,18-24,2.1,3,0,1,1,22.273324572930353,0,Still Active,438.56
CUST04567,2025-10-28,2025-10,Basic,9.61,North America,Social Media,35-44,1.0,2,0,1,1,8.081471747700395,0,Still Active,77.66
CUST04568,2024-12-20,2024-12,Standard,19.56,Europe,Partnership,35-44,3.9,0,1,1,0,18.3,0,Still Active,357.95
CUST04569,2026-02-25,2026-02,Basic,9.61,Asia Pacific,Paid Ads,35-44,2.2,5,0,1,1,4.1,0,Still Active,39.4
CUST04570,2026-02-05,2026-02,Standard,19.94,Europe,Social Media,25-34,5.7,4,1,1,1,4.7963206307490145,0,Still Active,95.64
CUST04571,2026-03-06,2026-03,Basic,9.97,North America,Paid Ads,45-54,4.0,1,1,1,1,3.8,0,Still Active,37.89
CUST04572,2025-06-15,2025-06,Premium,38.66,Europe,Social Media,25-34,0.5,4,0,0,1,12.5,0,Still Active,483.25
CUST04573,2025-05-16,2025-05,Standard,19.04,Europe,Social Media,35-44,1.4,2,4,1,1,2.0,1,Poor Customer Support,38.08
CUST04574,2024-09-06,2024-09,Standard,19.82,Latin America,Organic Search,35-44,3.0,4,0,0,0,21.780551905387647,0,Still Active,431.69
CUST04575,2024-11-25,2024-11,Premium,38.69,North America,Referral,25-34,1.0,1,1,0,1,19.152431011826543,0,Still Active,741.01
CUST04576,2025-07-04,2025-07,Standard,19.31,Europe,Referral,25-34,5.0,2,0,0,0,11.892247043363994,0,Still Active,229.64
CUST04577,2025-02-08,2025-02,Premium,39.15,Latin America,Organic Search,18-24,3.4,2,2,0,1,16.68856767411301,0,Still Active,653.36
CUST04578,2026-02-15,2026-02,Basic,9.49,Europe,Partnership,25-34,1.5,4,0,1,1,4.467805519053877,0,Still Active,42.4
CUST04579,2026-01-08,2026-01,Basic,9.68,North America,Paid Ads,25-34,1.4,5,0,0,0,5.7,0,Still Active,55.18
CUST04580,2025-09-16,2025-09,Basic,9.7,North America,Paid Ads,35-44,1.8,3,0,0,1,9.461235216819974,0,Still Active,91.77
CUST04581,2025-03-08,2025-03,Basic,9.98,Asia Pacific,Organic Search,18-24,0.3,1,1,1,1,15.768725361366622,0,Still Active,157.37
CUST04582,2026-06-13,2026-06,Premium,38.31,North America,Referral,55+,2.8,3,0,1,1,0.5913272010512484,0,Still Active,22.65
CUST04583,2025-12-19,2025-12,Basic,9.57,Latin America,Social Media,25-34,2.1,3,1,1,1,6.3731931668856765,0,Still Active,60.99
CUST04584,2025-08-06,2025-08,Standard,19.61,Asia Pacific,Referral,25-34,2.4,2,4,1,1,10.8,0,Still Active,211.79
CUST04585,2026-01-08,2026-01,Standard,19.07,North America,Social Media,18-24,0.9,4,0,1,1,5.7,0,Still Active,108.7
CUST04586,2025-04-09,2025-04,Standard,19.61,Europe,Referral,35-44,1.8,2,1,0,1,14.7,0,Still Active,288.27
CUST04587,2025-07-13,2025-07,Standard,19.4,North America,Organic Search,35-44,2.9,3,0,1,0,11.59658344283837,0,Still Active,224.97
CUST04588,2025-02-18,2025-02,Standard,18.99,North America,Paid Ads,55+,5.2,1,0,1,1,16.36005256241787,0,Still Active,310.68
CUST04589,2026-02-11,2026-02,Basic,9.71,Asia Pacific,Organic Search,25-34,1.4,2,0,0,1,4.599211563731932,0,Still Active,44.66
CUST04590,2026-03-31,2026-03,Basic,9.86,Europe,Organic Search,25-34,2.4,3,1,0,0,3.0,0,Still Active,29.58
CUST04591,2025-11-05,2025-11,Standard,19.12,North America,Organic Search,35-44,1.2,3,0,0,1,7.8,0,Still Active,149.14
CUST04592,2025-12-09,2025-12,Standard,19.17,Asia Pacific,Partnership,35-44,3.2,3,0,1,0,6.7,0,Still Active,128.44
CUST04593,2024-12-19,2024-12,Basic,9.61,North America,Partnership,55+,0.6,2,0,1,1,18.363994743758212,0,Still Active,176.48
CUST04594,2025-04-25,2025-04,Premium,38.77,Europe,Organic Search,25-34,3.1,2,2,0,0,14.19185282522996,0,Still Active,550.22
CUST04595,2025-10-30,2025-10,Basic,9.96,Europe,Paid Ads,35-44,1.5,1,0,0,1,8.0,0,Still Active,79.68
CUST04596,2025-08-19,2025-08,Basic,9.53,North America,Organic Search,18-24,2.4,4,2,1,1,10.38107752956636,0,Still Active,98.93
CUST04597,2025-09-10,2025-09,Basic,9.9,Latin America,Social Media,25-34,1.3,1,0,0,0,3.3,1,Poor Customer Support,32.67
CUST04598,2024-09-30,2024-09,Standard,19.79,Europe,Paid Ads,18-24,1.3,1,1,1,0,20.992115637319316,0,Still Active,415.43
CUST04599,2025-09-23,2025-09,Standard,19.46,Europe,Referral,35-44,1.0,1,0,1,0,9.2,0,Still Active,179.03
CUST04600,2026-06-15,2026-06,Basic,9.56,Europe,Paid Ads,35-44,0.8,2,0,1,1,0.5,0,Still Active,4.78
CUST04601,2026-04-22,2026-04,Basic,9.8,North America,Referral,18-24,2.2,2,0,0,1,2.299605781865966,0,Still Active,22.54
CUST04602,2025-10-06,2025-10,Standard,19.71,North America,Paid Ads,25-34,1.1,2,1,1,1,8.8,0,Still Active,173.45
CUST04603,2025-08-11,2025-08,Basic,9.57,Europe,Organic Search,25-34,4.5,3,1,1,0,10.6,0,Still Active,101.44
CUST04604,2025-08-31,2025-08,Basic,9.84,Latin America,Organic Search,25-34,1.6,1,0,0,0,9.986859395532194,0,Still Active,98.27
CUST04605,2025-04-07,2025-04,Standard,19.91,Asia Pacific,Paid Ads,18-24,4.1,2,0,1,1,14.783180026281208,0,Still Active,294.33
CUST04606,2026-06-25,2026-06,Basic,9.59,North America,Partnership,25-34,1.5,4,0,1,1,0.5,1,No Longer Needed,4.8
CUST04607,2025-08-22,2025-08,Premium,38.24,Europe,Paid Ads,45-54,1.6,1,1,0,1,10.282522996057818,0,Still Active,393.2
CUST04608,2026-03-21,2026-03,Basic,9.82,North America,Organic Search,25-34,2.2,4,0,0,1,3.350854139290407,0,Still Active,32.91
CUST04609,2025-12-21,2025-12,Standard,19.47,North America,Partnership,25-34,7.4,2,1,0,0,6.3,0,Still Active,122.66
CUST04610,2024-12-05,2024-12,Standard,19.84,Europe,Organic Search,55+,1.8,1,1,0,0,18.8,0,Still Active,372.99
CUST04611,2025-01-19,2025-01,Premium,39.02,Europe,Organic Search,18-24,1.2,3,1,1,0,17.3,0,Still Active,675.05
CUST04612,2026-01-12,2026-01,Basic,9.9,North America,Social Media,45-54,1.3,3,1,1,0,2.8,1,Too Expensive,27.72
CUST04613,2025-01-11,2025-01,Standard,19.39,Europe,Referral,25-34,2.1,2,0,1,1,17.6,0,Still Active,341.26
CUST04614,2025-10-24,2025-10,Standard,19.19,Asia Pacific,Paid Ads,55+,3.6,3,1,0,1,8.2,0,Still Active,157.36
CUST04615,2025-06-10,2025-06,Standard,19.37,North America,Social Media,25-34,1.3,3,0,0,1,12.680683311432325,0,Still Active,245.62
CUST04616,2025-12-07,2025-12,Standard,19.35,Asia Pacific,Referral,35-44,4.7,2,0,0,1,6.767411300919842,0,Still Active,130.95
CUST04617,2025-01-07,2025-01,Standard,19.29,North America,Organic Search,18-24,0.3,2,1,0,1,17.7,0,Still Active,341.43
CUST04618,2024-10-11,2024-10,Premium,38.46,Europe,Referral,55+,1.3,1,2,1,1,20.6,0,Still Active,792.28
CUST04619,2025-05-12,2025-05,Basic,9.68,Asia Pacific,Referral,25-34,1.2,3,0,0,0,13.6,0,Still Active,131.65
CUST04620,2025-06-17,2025-06,Basic,9.98,Europe,Partnership,35-44,2.2,4,1,0,0,12.450722733245728,0,Still Active,124.26
CUST04621,2026-02-08,2026-02,Premium,38.97,Latin America,Partnership,18-24,1.4,2,2,1,1,4.697766097240473,0,Still Active,183.07
CUST04622,2026-06-07,2026-06,Basic,9.56,North America,Paid Ads,55+,2.1,2,0,1,1,0.7884362680683311,0,Still Active,7.54
CUST04623,2024-09-02,2024-09,Premium,38.46,Europe,Referral,35-44,0.7,5,1,0,1,21.9,0,Still Active,842.27
CUST04624,2026-04-20,2026-04,Standard,19.34,Europe,Organic Search,18-24,0.5,2,1,0,0,2.3653088042049935,0,Still Active,45.75
CUST04625,2024-10-08,2024-10,Standard,19.18,Europe,Organic Search,25-34,2.1,0,1,1,0,7.9,1,Found Alternative,151.52
CUST04626,2026-03-31,2026-03,Basic,9.86,Asia Pacific,Paid Ads,25-34,0.6,1,3,1,1,3.0,0,Still Active,29.58
CUST04627,2025-02-12,2025-02,Basic,9.89,Asia Pacific,Referral,25-34,4.9,1,1,0,1,1.3,1,No Longer Needed,12.86
CUST04628,2024-11-11,2024-11,Standard,19.79,Asia Pacific,Referral,25-34,0.3,1,0,1,1,19.6,0,Still Active,387.88
CUST04629,2025-07-31,2025-07,Premium,39.82,North America,Paid Ads,55+,0.3,5,0,0,1,11.0,0,Still Active,438.02
CUST04630,2025-05-03,2025-05,Premium,39.71,North America,Social Media,35-44,1.8,1,2,0,1,13.9,0,Still Active,551.97
CUST04631,2025-02-18,2025-02,Basic,9.78,Europe,Social Media,55+,13.2,6,0,1,1,16.36005256241787,0,Still Active,160.0
CUST04632,2025-07-03,2025-07,Basic,9.74,Europe,Referral,25-34,1.4,3,1,0,1,11.9,0,Still Active,115.91
CUST04633,2024-10-10,2024-10,Basic,9.89,Latin America,Organic Search,35-44,4.4,4,1,1,1,20.66360052562418,0,Still Active,204.36
CUST04634,2025-12-15,2025-12,Premium,39.92,North America,Social Media,25-34,1.8,2,2,1,1,6.5,0,Still Active,259.48
CUST04635,2024-07-14,2024-07,Basic,9.51,North America,Partnership,25-34,1.0,0,0,1,1,23.554533508541393,0,Still Active,224.0
CUST04636,2025-05-15,2025-05,Basic,9.67,Europe,Organic Search,35-44,2.9,4,0,0,1,13.5,0,Still Active,130.54
CUST04637,2025-07-28,2025-07,Basic,9.82,Asia Pacific,Paid Ads,25-34,1.2,4,1,0,1,11.1,0,Still Active,109.0
CUST04638,2024-09-11,2024-09,Basic,9.67,Latin America,Partnership,55+,1.5,4,0,0,1,21.6,0,Still Active,208.87
CUST04639,2025-04-29,2025-04,Premium,39.52,North America,Referral,25-34,3.1,2,0,0,0,14.060446780551905,0,Still Active,555.67
CUST04640,2026-02-13,2026-02,Standard,19.78,North America,Paid Ads,45-54,1.3,3,0,1,0,4.5,0,Still Active,89.01
CUST04641,2024-08-08,2024-08,Basic,9.83,Europe,Organic Search,35-44,0.3,1,2,0,1,22.7,0,Still Active,223.14
CUST04642,2025-01-06,2025-01,Basic,9.57,North America,Referral,25-34,0.9,1,1,1,1,17.772667542706962,0,Still Active,170.08
CUST04643,2026-05-06,2026-05,Basic,9.96,Latin America,Paid Ads,25-34,3.9,2,1,0,1,1.8,0,Still Active,17.93
CUST04644,2025-11-12,2025-11,Basic,9.65,Europe,Organic Search,25-34,2.6,1,1,1,1,7.588699080157687,0,Still Active,73.23
CUST04645,2024-09-12,2024-09,Basic,9.98,North America,Paid Ads,18-24,0.9,2,1,1,1,21.583442838370566,0,Still Active,215.4
CUST04646,2025-04-23,2025-04,Standard,19.34,North America,Organic Search,45-54,5.5,1,0,0,1,14.257555847568987,0,Still Active,275.74
CUST04647,2025-06-13,2025-06,Basic,9.57,North America,Referral,55+,1.3,2,1,0,1,5.6,1,Too Expensive,53.59
CUST04648,2024-12-19,2024-12,Basic,9.63,Asia Pacific,Partnership,25-34,3.9,1,1,0,1,18.363994743758212,0,Still Active,176.85
CUST04649,2025-12-20,2025-12,Basic,9.9,North America,Paid Ads,55+,9.5,2,0,0,1,6.3,0,Still Active,62.37
CUST04650,2024-09-22,2024-09,Standard,19.3,North America,Referral,25-34,2.9,1,0,0,1,21.254927726675426,0,Still Active,410.22
CUST04651,2025-01-14,2025-01,Standard,19.59,Latin America,Paid Ads,35-44,5.1,2,0,0,1,17.5,0,Still Active,342.82
CUST04652,2025-01-30,2025-01,Standard,19.69,North America,Organic Search,25-34,10.5,1,2,1,1,16.98423127463863,0,Still Active,334.42
CUST04653,2024-07-16,2024-07,Standard,19.29,Asia Pacific,Partnership,18-24,2.6,2,1,0,1,23.488830486202364,0,Still Active,453.1
CUST04654,2025-12-29,2025-12,Standard,19.65,North America,Organic Search,18-24,6.1,2,2,0,0,6.0,0,Still Active,117.9
CUST04655,2025-09-13,2025-09,Basic,9.57,Europe,Organic Search,25-34,1.9,4,0,0,1,9.559789750328514,0,Still Active,91.49
CUST04656,2025-08-01,2025-08,Premium,39.25,North America,Paid Ads,18-24,0.7,1,0,0,1,10.972404730617608,0,Still Active,430.67
CUST04657,2026-03-08,2026-03,Basic,9.82,North America,Referral,18-24,0.9,3,1,1,1,3.7779237844940865,0,Still Active,37.1
CUST04658,2026-05-14,2026-05,Basic,9.51,Europe,Paid Ads,18-24,2.6,2,0,0,1,0.5,1,Found Alternative,4.76
CUST04659,2024-08-16,2024-08,Standard,19.28,North America,Organic Search,18-24,0.7,1,1,0,0,5.4,1,Found Alternative,104.11
CUST04660,2026-04-11,2026-04,Basic,9.49,Europe,Social Media,25-34,2.8,2,0,0,1,2.6609724047306176,0,Still Active,25.25
CUST04661,2025-08-03,2025-08,Premium,39.57,North America,Paid Ads,35-44,1.3,2,1,0,0,10.9,0,Still Active,431.31
CUST04662,2024-12-22,2024-12,Standard,19.44,Europe,Organic Search,45-54,0.5,2,1,0,1,18.265440210249672,0,Still Active,355.08
CUST04663,2025-08-01,2025-08,Premium,38.84,Latin America,Paid Ads,25-34,3.3,1,0,1,1,10.972404730617608,0,Still Active,426.17
CUST04664,2025-01-16,2025-01,Premium,38.9,North America,Organic Search,18-24,0.5,0,0,1,1,3.1,1,Too Expensive,120.59
CUST04665,2025-11-23,2025-11,Premium,38.8,North America,Paid Ads,35-44,8.2,0,0,1,1,7.2,0,Still Active,279.36
CUST04666,2024-10-05,2024-10,Premium,38.32,Asia Pacific,Referral,18-24,6.4,4,0,1,1,20.8,0,Still Active,797.06
CUST04667,2025-08-13,2025-08,Premium,39.31,Europe,Social Media,35-44,0.7,3,0,1,1,10.578186596583443,0,Still Active,415.83
CUST04668,2026-06-29,2026-06,Standard,19.91,North America,Organic Search,18-24,1.4,3,1,1,1,0.5,0,Still Active,9.96
CUST04669,2024-08-07,2024-08,Basic,9.98,Europe,Organic Search,25-34,1.1,0,1,1,0,22.766097240473062,0,Still Active,227.21
CUST04670,2025-12-08,2025-12,Basic,9.89,North America,Organic Search,18-24,8.2,6,1,0,0,6.7,0,Still Active,66.26
CUST04671,2026-05-23,2026-05,Standard,19.38,North America,Organic Search,25-34,2.5,4,1,1,1,1.281208935611038,0,Still Active,24.83
CUST04672,2026-05-04,2026-05,Premium,39.12,Latin America,Organic Search,45-54,1.3,2,1,0,1,1.9,0,Still Active,74.33
CUST04673,2024-12-05,2024-12,Standard,19.0,Asia Pacific,Paid Ads,18-24,4.2,1,1,0,1,18.8,0,Still Active,357.2
CUST04674,2024-09-26,2024-09,Premium,38.7,Europe,Organic Search,55+,1.0,1,0,1,0,21.1,0,Still Active,816.57
CUST04675,2025-02-10,2025-02,Premium,39.33,North America,Referral,25-34,1.9,4,0,1,0,16.6,0,Still Active,652.88
CUST04676,2024-12-07,2024-12,Basic,9.94,North America,Paid Ads,55+,5.2,3,0,0,0,6.5,1,Poor Customer Support,64.61
CUST04677,2026-03-02,2026-03,Basic,9.55,Asia Pacific,Organic Search,25-34,2.4,2,2,1,1,1.3,1,Poor Customer Support,12.42
CUST04678,2025-03-10,2025-03,Basic,9.54,North America,Paid Ads,25-34,2.9,2,0,0,1,15.7,0,Still Active,149.78
CUST04679,2024-10-21,2024-10,Basic,9.57,North America,Organic Search,35-44,0.6,1,1,1,1,7.7,1,Too Expensive,73.69
CUST04680,2026-03-28,2026-03,Standard,19.14,North America,Referral,18-24,0.3,2,1,1,1,3.1,0,Still Active,59.33
CUST04681,2025-05-14,2025-05,Premium,39.56,Europe,Paid Ads,45-54,1.4,3,0,1,0,13.567674113009199,0,Still Active,536.74
CUST04682,2025-11-09,2025-11,Standard,19.7,North America,Organic Search,25-34,1.3,1,2,0,1,3.6,1,Too Expensive,70.92
CUST04683,2026-05-01,2026-05,Basic,9.94,North America,Paid Ads,35-44,0.9,4,0,1,1,2.0,0,Still Active,19.88
CUST04684,2025-10-19,2025-10,Basic,9.64,Asia Pacific,Organic Search,25-34,4.0,3,1,1,0,1.1,1,Poor Customer Support,10.6
CUST04685,2024-12-18,2024-12,Basic,9.83,Europe,Social Media,35-44,3.0,1,0,0,1,18.396846254927727,0,Still Active,180.84
CUST04686,2025-07-19,2025-07,Standard,19.35,North America,Partnership,35-44,3.8,4,0,1,1,11.399474375821287,0,Still Active,220.58
CUST04687,2024-08-30,2024-08,Basic,9.56,Asia Pacific,Organic Search,45-54,3.0,0,0,1,1,22.0,0,Still Active,210.32
CUST04688,2026-02-28,2026-02,Basic,9.88,North America,Referral,25-34,3.9,1,1,1,1,4.0,0,Still Active,39.52
CUST04689,2025-03-07,2025-03,Basic,9.8,Europe,Organic Search,55+,4.4,1,0,0,0,15.8,0,Still Active,154.84
CUST04690,2025-08-19,2025-08,Basic,9.84,Europe,Organic Search,55+,1.6,2,0,1,0,10.38107752956636,0,Still Active,102.15
CUST04691,2025-02-13,2025-02,Premium,38.32,North America,Organic Search,45-54,2.1,1,1,1,0,16.5,0,Still Active,632.28
CUST04692,2024-07-13,2024-07,Basic,9.81,North America,Social Media,35-44,3.2,1,0,1,1,23.587385019710904,0,Still Active,231.39
CUST04693,2026-05-15,2026-05,Basic,9.65,Asia Pacific,Paid Ads,25-34,1.5,2,1,1,1,1.5,0,Still Active,14.48
CUST04694,2025-05-19,2025-05,Basic,9.62,Latin America,Partnership,18-24,2.7,4,1,0,1,13.4,0,Still Active,128.91
CUST04695,2026-02-16,2026-02,Basic,9.82,Europe,Paid Ads,55+,0.4,4,0,0,1,4.4,0,Still Active,43.21
CUST04696,2025-12-13,2025-12,Standard,19.01,North America,Organic Search,55+,4.0,2,0,1,1,6.570302233902759,0,Still Active,124.9
CUST04697,2025-10-25,2025-10,Standard,19.89,North America,Social Media,18-24,4.9,1,1,1,1,8.180026281208935,0,Still Active,162.7
CUST04698,2025-08-22,2025-08,Standard,19.15,North America,Partnership,25-34,4.9,3,0,1,0,10.282522996057818,0,Still Active,196.91
CUST04699,2025-06-29,2025-06,Standard,19.41,North America,Social Media,45-54,3.6,5,0,0,1,12.056504599211562,0,Still Active,234.02
CUST04700,2025-04-29,2025-04,Basic,9.76,Europe,Referral,18-24,3.7,3,1,1,1,14.060446780551905,0,Still Active,137.23
CUST04701,2025-03-09,2025-03,Standard,19.82,Europe,Paid Ads,25-34,1.5,2,1,0,1,15.7,0,Still Active,311.17
CUST04702,2025-08-22,2025-08,Basic,9.6,North America,Organic Search,55+,0.6,5,0,1,0,1.2,1,Too Expensive,11.52
CUST04703,2025-02-17,2025-02,Basic,9.95,North America,Organic Search,45-54,3.1,3,0,1,1,16.392904073587385,0,Still Active,163.11
CUST04704,2024-07-11,2024-07,Standard,19.29,Europe,Paid Ads,55+,2.0,4,1,1,1,9.7,1,Poor Customer Support,187.11
CUST04705,2025-07-12,2025-07,Premium,39.07,North America,Partnership,18-24,0.5,2,2,1,1,11.6,0,Still Active,453.21
CUST04706,2025-03-04,2025-03,Standard,19.16,Latin America,Referral,25-34,1.5,0,2,1,1,15.9,0,Still Active,304.64
CUST04707,2025-12-03,2025-12,Basic,9.8,Europe,Social Media,35-44,1.4,1,0,1,0,6.898817345597897,0,Still Active,67.61
CUST04708,2024-07-28,2024-07,Basic,9.57,Asia Pacific,Organic Search,35-44,1.8,1,1,1,1,23.0946123521682,0,Still Active,221.02
CUST04709,2026-05-19,2026-05,Premium,38.16,Asia Pacific,Referral,25-34,2.9,2,1,1,0,1.4,0,Still Active,53.42
CUST04710,2025-01-07,2025-01,Basic,9.74,Asia Pacific,Social Media,45-54,1.1,0,0,1,0,17.7,0,Still Active,172.4
CUST04711,2024-12-08,2024-12,Basic,9.84,North America,Paid Ads,55+,1.8,1,1,0,1,18.7,0,Still Active,184.01
CUST04712,2024-11-26,2024-11,Basic,9.58,Latin America,Paid Ads,25-34,1.7,2,0,1,1,19.1,0,Still Active,182.98
CUST04713,2026-04-01,2026-04,Basic,9.52,North America,Referral,25-34,2.8,0,0,1,1,2.9894875164257555,0,Still Active,28.46
CUST04714,2025-10-10,2025-10,Basic,9.51,North America,Referral,18-24,0.9,2,0,1,1,8.672798948751643,0,Still Active,82.48
